Store,Dept,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
2,4,2012-10-26,46098.84,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False
2,5,2010-02-05,34025.45,40.19,2.572,,,,,,210.7526053,8.324,False
2,5,2010-02-12,37978.19,38.49,2.548,,,,,,210.8979935,8.324,True
2,5,2010-02-19,31620.12,39.69,2.514,,,,,,210.9451605,8.324,False
2,5,2010-02-26,26394.97,46.1,2.561,,,,,,210.9759573,8.324,False
2,5,2010-03-05,28609.08,47.17,2.625,,,,,,211.0067542,8.324,False
2,5,2010-03-12,35103.72,57.56,2.667,,,,,,211.037551,8.324,False
2,5,2010-03-19,33232.94,54.52,2.72,,,,,,210.8733316,8.324,False
2,5,2010-03-26,51778.35,51.26,2.732,,,,,,210.6766095,8.324,False
2,5,2010-04-02,41053.17,63.27,2.719,,,,,,210.4798874,8.2,False
2,5,2010-04-09,28514.81,65.41,2.77,,,,,,210.2831653,8.2,False
2,5,2010-04-16,20090.55,68.07,2.808,,,,,,210.1495463,8.2,False
2,5,2010-04-23,31805.87,65.11,2.795,,,,,,210.1000648,8.2,False
2,5,2010-04-30,29088.16,66.98,2.78,,,,,,210.0505833,8.2,False
2,5,2010-05-07,27408.86,71.28,2.835,,,,,,210.0011018,8.2,False
2,5,2010-05-14,21447.79,73.31,2.854,,,,,,209.9984585,8.2,False
2,5,2010-05-21,19852.04,74.83,2.826,,,,,,210.2768443,8.2,False
2,5,2010-05-28,23033.98,81.13,2.759,,,,,,210.5552301,8.2,False
2,5,2010-06-04,29784.34,81.81,2.705,,,,,,210.833616,8.2,False
2,5,2010-06-11,28096.78,83.4,2.668,,,,,,211.1120018,8.2,False
2,5,2010-06-18,26323.42,85.81,2.637,,,,,,211.1096543,8.2,False
2,5,2010-06-25,26773.43,86.26,2.653,,,,,,210.9950134,8.2,False
2,5,2010-07-02,25343.84,82.74,2.669,,,,,,210.8803726,8.099,False
2,5,2010-07-09,25088.27,82.59,2.642,,,,,,210.7657317,8.099,False
2,5,2010-07-16,22070.82,85.32,2.623,,,,,,210.7577954,8.099,False
2,5,2010-07-23,22236.84,87.66,2.608,,,,,,210.8921319,8.099,False
2,5,2010-07-30,24542.81,83.49,2.64,,,,,,211.0264684,8.099,False
2,5,2010-08-06,24316.97,89.53,2.627,,,,,,211.1608049,8.099,False
2,5,2010-08-13,19453.79,89.05,2.692,,,,,,211.2951413,8.099,False
2,5,2010-08-20,22920.64,88.7,2.664,,,,,,211.2596586,8.099,False
2,5,2010-08-27,20008.17,87.12,2.619,,,,,,211.2241759,8.099,False
2,5,2010-09-03,23507.43,81.83,2.577,,,,,,211.1886931,8.099,False
2,5,2010-09-10,21516.68,79.09,2.565,,,,,,211.1532104,8.099,True
2,5,2010-09-17,21767.57,82.05,2.582,,,,,,211.1806415,8.099,False
2,5,2010-09-24,23831.77,81.79,2.624,,,,,,211.2552578,8.099,False
2,5,2010-10-01,29935.83,69.24,2.603,,,,,,211.3298742,8.163,False
2,5,2010-10-08,27101.46,63.19,2.633,,,,,,211.4044906,8.163,False
2,5,2010-10-15,25431.82,65.8,2.72,,,,,,211.4713286,8.163,False
2,5,2010-10-22,24888.57,68.5,2.725,,,,,,211.5187208,8.163,False
2,5,2010-10-29,25038.28,66.24,2.716,,,,,,211.5661131,8.163,False
2,5,2010-11-05,26202.38,57.85,2.689,,,,,,211.6135053,8.163,False
2,5,2010-11-12,34141.84,59.69,2.728,,,,,,211.6608975,8.163,False
2,5,2010-11-19,34318.05,50.81,2.771,,,,,,211.5470304,8.163,False
2,5,2010-11-26,102750.26,62.98,2.735,,,,,,211.4062867,8.163,True
2,5,2010-12-03,48750.32,49.33,2.708,,,,,,211.265543,8.163,False
2,5,2010-12-10,76143.28,45.5,2.843,,,,,,211.1247993,8.163,False
2,5,2010-12-17,90724.19,47.55,2.869,,,,,,211.0645458,8.163,False
2,5,2010-12-24,150343.42,49.97,2.886,,,,,,211.0646599,8.163,False
2,5,2010-12-31,38706.43,47.3,2.943,,,,,,211.064774,8.163,True
2,5,2011-01-07,25042.94,44.69,2.976,,,,,,211.0648881,8.028,False
2,5,2011-01-14,21445.52,33.02,2.983,,,,,,211.1176713,8.028,False
2,5,2011-01-21,24014.1,41.4,3.016,,,,,,211.4864691,8.028,False
2,5,2011-01-28,27754.2,42.83,3.01,,,,,,211.8552668,8.028,False
2,5,2011-02-04,38762.47,38.25,2.989,,,,,,212.2240646,8.028,False
2,5,2011-02-11,40400.46,33.19,3.022,,,,,,212.5928624,8.028,True
2,5,2011-02-18,35418.87,57.83,3.045,,,,,,212.9033115,8.028,False
2,5,2011-02-25,31959.91,60.8,3.065,,,,,,213.190421,8.028,False
2,5,2011-03-04,35432.41,57.77,3.288,,,,,,213.4775305,8.028,False
2,5,2011-03-11,28332.99,52.7,3.459,,,,,,213.7646401,8.028,False
2,5,2011-03-18,26901.54,62.32,3.488,,,,,,214.0156238,8.028,False
2,5,2011-03-25,26443.53,69.42,3.473,,,,,,214.2521573,8.028,False
2,5,2011-04-01,31811.68,55.43,3.524,,,,,,214.4886908,7.931,False
2,5,2011-04-08,28905.88,67.0,3.622,,,,,,214.7252242,7.931,False
2,5,2011-04-15,26829.78,69.48,3.743,,,,,,214.9420631,7.931,False
2,5,2011-04-22,29179.9,69.39,3.807,,,,,,215.1096657,7.931,False
2,5,2011-04-29,21277.66,69.21,3.81,,,,,,215.2772683,7.931,False
2,5,2011-05-06,21543.95,61.48,3.906,,,,,,215.4448709,7.931,False
2,5,2011-05-13,19321.39,74.61,3.899,,,,,,215.6124735,7.931,False
2,5,2011-05-20,17777.31,67.14,3.907,,,,,,215.3834778,7.931,False
2,5,2011-05-27,21387.42,76.42,3.786,,,,,,215.1544822,7.931,False
2,5,2011-06-03,21997.1,83.07,3.699,,,,,,214.9254865,7.931,False
2,5,2011-06-10,25711.63,83.4,3.648,,,,,,214.6964908,7.931,False
2,5,2011-06-17,25785.19,86.53,3.637,,,,,,214.6513538,7.931,False
2,5,2011-06-24,23619.99,85.17,3.594,,,,,,214.7441108,7.931,False
2,5,2011-07-01,21354.28,85.69,3.524,,,,,,214.8368678,7.852,False
2,5,2011-07-08,19500.87,87.7,3.48,,,,,,214.9296249,7.852,False
2,5,2011-07-15,21756.13,89.83,3.575,,,,,,215.0134426,7.852,False
2,5,2011-07-22,21350.63,89.34,3.651,,,,,,215.0749122,7.852,False
2,5,2011-07-29,19561.58,90.07,3.682,,,,,,215.1363819,7.852,False
2,5,2011-08-05,24415.55,93.34,3.684,,,,,,215.1978515,7.852,False
2,5,2011-08-12,20501.22,91.58,3.638,,,,,,215.2593211,7.852,False
2,5,2011-08-19,19877.34,89.86,3.554,,,,,,215.3229307,7.852,False
2,5,2011-08-26,19545.59,90.45,3.523,,,,,,215.386897,7.852,False
2,5,2011-09-02,20155.06,89.64,3.533,,,,,,215.4508632,7.852,False
2,5,2011-09-09,20122.27,77.97,3.546,,,,,,215.5148295,7.852,True
2,5,2011-09-16,22894.86,78.85,3.526,,,,,,215.6944378,7.852,False
2,5,2011-09-23,23579.5,75.58,3.467,,,,,,216.0282356,7.852,False
2,5,2011-09-30,23170.82,78.14,3.355,,,,,,216.3620333,7.852,False
2,5,2011-10-07,29890.6,69.92,3.285,,,,,,216.6958311,7.441,False
2,5,2011-10-14,25263.69,71.67,3.274,,,,,,217.0048261,7.441,False
2,5,2011-10-21,37684.18,64.53,3.353,,,,,,217.1650042,7.441,False
2,5,2011-10-28,33234.62,65.87,3.372,,,,,,217.3251824,7.441,False
2,5,2011-11-04,37783.35,55.53,3.332,,,,,,217.4853605,7.441,False
2,5,2011-11-11,42089.25,59.33,3.297,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,5,2011-11-18,33040.97,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,False
2,5,2011-11-25,102614.71,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,5,2011-12-02,34868.24,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441,False
2,5,2011-12-09,51509.07,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,5,2011-12-16,65588.98,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,False
2,5,2011-12-23,106536.9,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,5,2011-12-30,39314.47,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,5,2012-01-06,24429.4,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,5,2012-01-13,21581.64,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,False
2,5,2012-01-20,24258.35,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,5,2012-01-27,25254.46,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,5,2012-02-03,35533.52,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,False
2,5,2012-02-10,39231.34,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,True
2,5,2012-02-17,52735.59,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,False
2,5,2012-02-24,34626.9,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,False
2,5,2012-03-02,32307.69,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,5,2012-03-09,28448.89,57.11,3.669,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,5,2012-03-16,32855.76,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.8498468,7.057,False
2,5,2012-03-23,23991.99,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,5,2012-03-30,23440.64,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,5,2012-04-06,29379.66,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,False
2,5,2012-04-13,23202.76,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,False
2,5,2012-04-20,19918.98,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,5,2012-04-27,16528.64,67.2,3.814,3076.68,,38.32,108.71,2708.9,221.255812,6.891,False
2,5,2012-05-04,20351.43,76.73,3.749,23731.47,,78.09,7931.42,4443.52,221.3095166,6.891,False
2,5,2012-05-11,19210.13,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.3632212,6.891,False
2,5,2012-05-18,19415.92,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,5,2012-05-25,20657.98,78.19,3.561,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,5,2012-06-01,18540.63,78.38,3.501,13091.33,21.0,245.37,2993.15,5521.72,221.3852748,6.891,False
2,5,2012-06-08,27297.35,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,False
2,5,2012-06-15,26047.39,80.56,3.393,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891,False
2,5,2012-06-22,24467.72,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891,False
2,5,2012-06-29,22011.26,86.32,3.286,8495.34,275.8,,1935.16,5686.13,221.4813343,6.891,False
2,5,2012-07-06,20850.59,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,False
2,5,2012-07-13,20668.27,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,False
2,5,2012-07-20,19608.0,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,False
2,5,2012-07-27,17403.45,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,False
2,5,2012-08-03,18214.94,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,False
2,5,2012-08-10,21574.47,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,False
2,5,2012-08-17,20644.15,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,False
2,5,2012-08-24,28013.73,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,False
2,5,2012-08-31,25320.02,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,False
2,5,2012-09-07,18819.51,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,True
2,5,2012-09-14,22075.36,75.88,3.717,8325.93,,37.32,1808.69,9314.55,222.2174395,6.565,False
2,5,2012-09-21,26693.63,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,False
2,5,2012-09-28,31205.06,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,False
2,5,2012-10-05,29039.55,70.27,3.617,6037.76,,10.04,3027.37,3853.4,222.8159296,6.17,False
2,5,2012-10-12,28203.54,60.97,3.601,2145.5,,33.31,586.83,10421.01,223.0154263,6.17,False
2,5,2012-10-19,27097.6,68.08,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17,False
2,5,2012-10-26,30891.9,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False
2,6,2010-02-05,7472.24,40.19,2.572,,,,,,210.7526053,8.324,False
2,6,2010-02-12,12491.16,38.49,2.548,,,,,,210.8979935,8.324,True
2,6,2010-02-19,10592.63,39.69,2.514,,,,,,210.9451605,8.324,False
2,6,2010-02-26,8273.51,46.1,2.561,,,,,,210.9759573,8.324,False
2,6,2010-03-05,6068.64,47.17,2.625,,,,,,211.0067542,8.324,False
2,6,2010-03-12,8030.58,57.56,2.667,,,,,,211.037551,8.324,False
2,6,2010-03-19,6365.82,54.52,2.72,,,,,,210.8733316,8.324,False
2,6,2010-03-26,7594.56,51.26,2.732,,,,,,210.6766095,8.324,False
2,6,2010-04-02,6375.83,63.27,2.719,,,,,,210.4798874,8.2,False
2,6,2010-04-09,5978.04,65.41,2.77,,,,,,210.2831653,8.2,False
2,6,2010-04-16,5984.9,68.07,2.808,,,,,,210.1495463,8.2,False
2,6,2010-04-23,6293.49,65.11,2.795,,,,,,210.1000648,8.2,False
2,6,2010-04-30,6215.07,66.98,2.78,,,,,,210.0505833,8.2,False
2,6,2010-05-07,12981.17,71.28,2.835,,,,,,210.0011018,8.2,False
2,6,2010-05-14,11850.07,73.31,2.854,,,,,,209.9984585,8.2,False
2,6,2010-05-21,8331.46,74.83,2.826,,,,,,210.2768443,8.2,False
2,6,2010-05-28,9378.9,81.13,2.759,,,,,,210.5552301,8.2,False
2,6,2010-06-04,11352.12,81.81,2.705,,,,,,210.833616,8.2,False
2,6,2010-06-11,10125.25,83.4,2.668,,,,,,211.1120018,8.2,False
2,6,2010-06-18,7275.86,85.81,2.637,,,,,,211.1096543,8.2,False
2,6,2010-06-25,7898.58,86.26,2.653,,,,,,210.9950134,8.2,False
2,6,2010-07-02,7216.63,82.74,2.669,,,,,,210.8803726,8.099,False
2,6,2010-07-09,8004.37,82.59,2.642,,,,,,210.7657317,8.099,False
2,6,2010-07-16,6375.45,85.32,2.623,,,,,,210.7577954,8.099,False
2,6,2010-07-23,8370.9,87.66,2.608,,,,,,210.8921319,8.099,False
2,6,2010-07-30,5050.13,83.49,2.64,,,,,,211.0264684,8.099,False
2,6,2010-08-06,8095.68,89.53,2.627,,,,,,211.1608049,8.099,False
2,6,2010-08-13,7453.02,89.05,2.692,,,,,,211.2951413,8.099,False
2,6,2010-08-20,5654.59,88.7,2.664,,,,,,211.2596586,8.099,False
2,6,2010-08-27,4855.07,87.12,2.619,,,,,,211.2241759,8.099,False
2,6,2010-09-03,5343.92,81.83,2.577,,,,,,211.1886931,8.099,False
2,6,2010-09-10,6567.2,79.09,2.565,,,,,,211.1532104,8.099,True
2,6,2010-09-17,7218.06,82.05,2.582,,,,,,211.1806415,8.099,False
2,6,2010-09-24,7809.65,81.79,2.624,,,,,,211.2552578,8.099,False
2,6,2010-10-01,6989.57,69.24,2.603,,,,,,211.3298742,8.163,False
2,6,2010-10-08,5869.56,63.19,2.633,,,,,,211.4044906,8.163,False
2,6,2010-10-15,4802.92,65.8,2.72,,,,,,211.4713286,8.163,False
2,6,2010-10-22,6058.8,68.5,2.725,,,,,,211.5187208,8.163,False
2,6,2010-10-29,5520.87,66.24,2.716,,,,,,211.5661131,8.163,False
2,6,2010-11-05,6094.83,57.85,2.689,,,,,,211.6135053,8.163,False
2,6,2010-11-12,5171.68,59.69,2.728,,,,,,211.6608975,8.163,False
2,6,2010-11-19,7668.48,50.81,2.771,,,,,,211.5470304,8.163,False
2,6,2010-11-26,27228.0,62.98,2.735,,,,,,211.4062867,8.163,True
2,6,2010-12-03,7397.88,49.33,2.708,,,,,,211.265543,8.163,False
2,6,2010-12-10,11660.79,45.5,2.843,,,,,,211.1247993,8.163,False
2,6,2010-12-17,22968.91,47.55,2.869,,,,,,211.0645458,8.163,False
2,6,2010-12-24,42885.88,49.97,2.886,,,,,,211.0646599,8.163,False
2,6,2010-12-31,7570.19,47.3,2.943,,,,,,211.064774,8.163,True
2,6,2011-01-07,2969.62,44.69,2.976,,,,,,211.0648881,8.028,False
2,6,2011-01-14,3481.18,33.02,2.983,,,,,,211.1176713,8.028,False
2,6,2011-01-21,4562.65,41.4,3.016,,,,,,211.4864691,8.028,False
2,6,2011-01-28,2995.8,42.83,3.01,,,,,,211.8552668,8.028,False
2,6,2011-02-04,5758.5,38.25,2.989,,,,,,212.2240646,8.028,False
2,6,2011-02-11,4841.18,33.19,3.022,,,,,,212.5928624,8.028,True
2,6,2011-02-18,8158.21,57.83,3.045,,,,,,212.9033115,8.028,False
2,6,2011-02-25,5827.75,60.8,3.065,,,,,,213.190421,8.028,False
2,6,2011-03-04,8339.2,57.77,3.288,,,,,,213.4775305,8.028,False
2,6,2011-03-11,7108.21,52.7,3.459,,,,,,213.7646401,8.028,False
2,6,2011-03-18,6379.76,62.32,3.488,,,,,,214.0156238,8.028,False
2,6,2011-03-25,5086.36,69.42,3.473,,,,,,214.2521573,8.028,False
2,6,2011-04-01,6312.02,55.43,3.524,,,,,,214.4886908,7.931,False
2,6,2011-04-08,6322.48,67.0,3.622,,,,,,214.7252242,7.931,False
2,6,2011-04-15,5048.72,69.48,3.743,,,,,,214.9420631,7.931,False
2,6,2011-04-22,7287.96,69.39,3.807,,,,,,215.1096657,7.931,False
2,6,2011-04-29,5138.55,69.21,3.81,,,,,,215.2772683,7.931,False
2,6,2011-05-06,7046.4,61.48,3.906,,,,,,215.4448709,7.931,False
2,6,2011-05-13,8296.14,74.61,3.899,,,,,,215.6124735,7.931,False
2,6,2011-05-20,4742.86,67.14,3.907,,,,,,215.3834778,7.931,False
2,6,2011-05-27,7862.77,76.42,3.786,,,,,,215.1544822,7.931,False
2,6,2011-06-03,6485.78,83.07,3.699,,,,,,214.9254865,7.931,False
2,6,2011-06-10,6808.89,83.4,3.648,,,,,,214.6964908,7.931,False
2,6,2011-06-17,6968.89,86.53,3.637,,,,,,214.6513538,7.931,False
2,6,2011-06-24,5908.48,85.17,3.594,,,,,,214.7441108,7.931,False
2,6,2011-07-01,6078.89,85.69,3.524,,,,,,214.8368678,7.852,False
2,6,2011-07-08,5876.01,87.7,3.48,,,,,,214.9296249,7.852,False
2,6,2011-07-15,4818.73,89.83,3.575,,,,,,215.0134426,7.852,False
2,6,2011-07-22,4393.13,89.34,3.651,,,,,,215.0749122,7.852,False
2,6,2011-07-29,5036.44,90.07,3.682,,,,,,215.1363819,7.852,False
2,6,2011-08-05,4509.9,93.34,3.684,,,,,,215.1978515,7.852,False
2,6,2011-08-12,3353.52,91.58,3.638,,,,,,215.2593211,7.852,False
2,6,2011-08-19,3791.28,89.86,3.554,,,,,,215.3229307,7.852,False
2,6,2011-08-26,4230.17,90.45,3.523,,,,,,215.386897,7.852,False
2,6,2011-09-02,5331.25,89.64,3.533,,,,,,215.4508632,7.852,False
2,6,2011-09-09,5082.27,77.97,3.546,,,,,,215.5148295,7.852,True
2,6,2011-09-16,4381.1,78.85,3.526,,,,,,215.6944378,7.852,False
2,6,2011-09-23,3995.48,75.58,3.467,,,,,,216.0282356,7.852,False
2,6,2011-09-30,3725.45,78.14,3.355,,,,,,216.3620333,7.852,False
2,6,2011-10-07,5234.84,69.92,3.285,,,,,,216.6958311,7.441,False
2,6,2011-10-14,5904.4,71.67,3.274,,,,,,217.0048261,7.441,False
2,6,2011-10-21,7434.31,64.53,3.353,,,,,,217.1650042,7.441,False
2,6,2011-10-28,4765.93,65.87,3.372,,,,,,217.3251824,7.441,False
2,6,2011-11-04,5323.9,55.53,3.332,,,,,,217.4853605,7.441,False
2,6,2011-11-11,4351.43,59.33,3.297,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,6,2011-11-18,4374.24,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,False
2,6,2011-11-25,21410.28,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,6,2011-12-02,7411.0,48.74,3.172,8010.99,83.47,1897.27,4444.0,28238.93,218.3590319,7.441,False
2,6,2011-12-09,10249.8,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,6,2011-12-16,10377.16,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,False
2,6,2011-12-23,22902.42,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,6,2011-12-30,9467.77,44.57,3.129,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,6,2012-01-06,3468.68,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,6,2012-01-13,2705.52,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.5328198,7.057,False
2,6,2012-01-20,3471.01,51.7,3.268,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,6,2012-01-27,5038.36,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,6,2012-02-03,5239.88,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,False
2,6,2012-02-10,5301.57,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.9049073,7.057,True
2,6,2012-02-17,6707.71,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.0651993,7.057,False
2,6,2012-02-24,5014.34,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,False
2,6,2012-03-02,4330.77,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,6,2012-03-09,5163.51,57.11,3.669,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,6,2012-03-16,5449.41,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.8498468,7.057,False
2,6,2012-03-23,3521.51,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,6,2012-03-30,3186.37,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,6,2012-04-06,4546.61,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,False
2,6,2012-04-13,5379.77,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.1484028,6.891,False
2,6,2012-04-20,4898.1,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,6,2012-04-27,3515.14,67.2,3.814,3076.68,,38.32,108.71,2708.9,221.255812,6.891,False
2,6,2012-05-04,4512.07,76.73,3.749,23731.47,,78.09,7931.42,4443.52,221.3095166,6.891,False
2,6,2012-05-11,5663.61,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.3632212,6.891,False
2,6,2012-05-18,7974.1,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,6,2012-05-25,6241.53,78.19,3.561,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,6,2012-06-01,5385.61,78.38,3.501,13091.33,21.0,245.37,2993.15,5521.72,221.3852748,6.891,False
2,6,2012-06-08,4731.09,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.3877467,6.891,False
2,6,2012-06-15,5635.87,80.56,3.393,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891,False
2,6,2012-06-22,4125.62,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891,False
2,6,2012-06-29,4644.03,86.32,3.286,8495.34,275.8,,1935.16,5686.13,221.4813343,6.891,False
2,6,2012-07-06,6004.84,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.5215064,6.565,False
2,6,2012-07-13,3807.46,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,False
2,6,2012-07-20,4656.31,83.23,3.311,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,False
2,6,2012-07-27,3425.84,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,False
2,6,2012-08-03,4460.42,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.5869799,6.565,False
2,6,2012-08-10,3394.06,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.565,False
2,6,2012-08-17,4601.36,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.6751459,6.565,False
2,6,2012-08-24,3514.91,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.8083518,6.565,False
2,6,2012-08-31,5204.33,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.9415576,6.565,False
2,6,2012-09-07,4129.51,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,True
2,6,2012-09-14,5524.04,75.88,3.717,8325.93,,37.32,1808.69,9314.55,222.2174395,6.565,False
2,6,2012-09-21,6288.61,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.4169362,6.565,False
2,6,2012-09-28,5130.01,79.45,3.666,7106.05,1.91,1.65,1549.1,3946.03,222.6164329,6.565,False
2,6,2012-10-05,4503.69,70.27,3.617,6037.76,,10.04,3027.37,3853.4,222.8159296,6.17,False
2,6,2012-10-12,4864.11,60.97,3.601,2145.5,,33.31,586.83,10421.01,223.0154263,6.17,False
2,6,2012-10-19,6601.5,68.08,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17,False
2,6,2012-10-26,5253.54,69.79,3.506,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False
2,7,2010-02-05,28512.95,40.19,2.572,,,,,,210.7526053,8.324,False
2,7,2010-02-12,29067.99,38.49,2.548,,,,,,210.8979935,8.324,True
2,7,2010-02-19,31003.4,39.69,2.514,,,,,,210.9451605,8.324,False
2,7,2010-02-26,24275.91,46.1,2.561,,,,,,210.9759573,8.324,False
2,7,2010-03-05,29442.87,47.17,2.625,,,,,,211.0067542,8.324,False
2,7,2010-03-12,27494.27,57.56,2.667,,,,,,211.037551,8.324,False
2,7,2010-03-19,33700.33,54.52,2.72,,,,,,210.8733316,8.324,False
2,7,2010-03-26,25149.21,51.26,2.732,,,,,,210.6766095,8.324,False
